bauwerksnr,zustandsnote,zustandsklasse,geo_e,geo_n,latitude,longitude
6916618-0,2.3,befriedigend,453722.122,5433107.107,49.0490991683038,8.366667193547599
6916619-1,2.2,befriedigend,453578.402,5432502.069,49.04364604746355,8.364769780134038
6916619-2,2.2,befriedigend,453577.495,5432499.191,49.04362009155562,8.364757699345505
6916659-1,2.8,ausreichend,459365.672,5427515.091,48.99919610283048,8.444457761535995
6916659-2,2.3,befriedigend,459365.672,5427515.091,48.99919610283048,8.444457761535995
6916678-0,2.1,befriedigend,457119.987,5437967.619,49.09306543790079,8.412650614366076
6916709-1,2.2,befriedigend,460799.358,5429478.418,49.016949349051814,8.46386825895547
6916714-1,2.2,befriedigend,461727.53,5428918.619,49.011972115137915,8.47661473347662
6916714-2,2.1,befriedigend,461727.53,5428918.619,49.011972115137915,8.47661473347662
6917502-0,2.7,ausreichend,465835.633,5437726.854,49.091445402075024,8.532048907912392
6917503-0,2.2,befriedigend,465508.652,5437222.556,49.086890913403195,8.52761342896122
6917514-0,2.2,befriedigend,474911.861,5434956.597,49.066963035745395,8.656535575509192
6917515-0,2.1,befriedigend,474617.455,5434549.07,49.06328512423166,8.652530703522363
6917517-0,2.3,befriedigend,474555.122,5434114.852,49.059376607634306,8.6517047205505
6917519-0,2.2,befriedigend,475034.595,5433512.228,49.053975402067316,8.658304891219931
6917562-0,2.3,befriedigend,470579.202,5429661.535,49.019140476708145,8.59760602628119
6917563-0,2.2,befriedigend,471286.803,5429829.247,49.02068245110239,8.60727191200985
6917566-0,2.3,befriedigend,472921.764,5429968.803,49.02201175175543,8.629624461603452
6917567-0,2.2,befriedigend,473822.041,5430134.8,49.02354382774136,8.641927462465832
6917602-0,2.3,befriedigend,465785.409,5433292.422,49.05155399321258,8.53173605167945
6918502-0,2.1,befriedigend,480796.186,5430227.934,49.02463819078711,8.737316941918209
6918503-0,2.3,befriedigend,481497.354,5429971.804,49.02235560928638,8.746919586730458
6918504-0,2.5,ausreichend,482125.509,5429843.066,49.02121607003377,8.75551712146907
6918505-0,2.6,ausreichend,482710.578,5429530.906,49.018424708874264,8.763532781317094
6918508-0,2.8,ausreichend,476384.591,5431667.43,49.03743392680159,8.676889160770532
6918510-0,2.2,befriedigend,477450.18,5431913.242,49.03968500921635,8.6914548630892
6918514-0,2.1,befriedigend,479478.645,5431483.41,49.035889344469766,8.719231382360947
6918516-0,2.2,befriedigend,479545.376,5431229.995,49.033611978959456,8.720157156774775
6918598-0,2.4,befriedigend,484098.327,5436385.515,49.08012250191243,8.782243751616665
6918601-1,2.3,befriedigend,484754.052,5437014.051,49.08579304171055,8.791199431543097
6918635-0,2.2,befriedigend,478525.239,5431137.045,49.032741164608915,8.706205617586297
6918653-0,2.1,befriedigend,479805.541,5433433.049,49.05343800318846,8.723606666543102
6920502-0,2.9,ausreichend,511645.971,5435456.222,49.071858309118205,9.15945252372547
6920505-1,3.3,nicht ausreichend,511748.177,5435561.842,49.072806468798504,9.160854953831816
6920505-2,3.0,nicht ausreichend,511758.59,5435572.495,49.07290209873074,9.160997836740762
6920506-0,2.4,befriedigend,512096.275,5435770.112,49.07467321358387,9.16562728713583
6920508-0,3.0,nicht ausreichend,510608.596,5428023.689,49.005017502022646,9.145054650284672
6920656-0,2.7,ausreichend,511019.511,5428315.131,49.00763199050345,9.150681109718445
6920657-0,2.2,befriedigend,511578.316,5428828.55,49.01224025401382,9.158336839939242
6920659-0,2.5,ausreichend,511336.411,5429223.175,49.015794619448975,9.155039754843468
6921503-0,2.3,befriedigend,520772.956,5435864.428,49.075290008817014,9.284435684386679
6921504-0,2.7,ausreichend,520466.034,5435265.867,49.06991599555759,9.280202895586372
6921505-0,2.7,ausreichend,519960.62,5434495.067,49.06299892428112,9.273245274949208
6921506-1,3.0,nicht ausreichend,519886.137,5434401.114,49.06215618720702,9.272221056888753
6921506-2,3.0,nicht ausreichend,519886.137,5434401.114,49.06215618720702,9.272221056888753
6921508-0,2.3,befriedigend,519587.928,5433465.488,49.053749387464315,9.268093656571544
6921510-1,2.4,befriedigend,519398.541,5432641.983,49.046347588418726,9.265462165688545
6921510-2,2.8,ausreichend,519398.541,5432641.983,49.046347588418726,9.265462165688545
6921510-3,2.3,befriedigend,519398.541,5432641.983,49.046347588418726,9.265462165688545
6921518-0,2.4,befriedigend,513364.203,5438181.278,49.09633648749183,9.183067917096736
6921597-1,2.1,befriedigend,521203.1,5436963.39,49.085160920524736,9.290383020284667
6921597-2,2.4,befriedigend,521203.1,5436963.39,49.085160920524736,9.290383020284667
6921598-1,2.5,ausreichend,517415.285,5428078.478,49.00535582317497,9.2381263100364
6921598-2,2.5,ausreichend,517412.134,5428073.368,49.00530994492191,9.238083006377398
6921599-0,2.4,befriedigend,517198.134,5427704.065,49.0019938673608,9.235141284438713
6921601-1,2.5,ausreichend,519647.742,5433945.798,49.05806807778963,9.268935609345073
6921601-2,2.9,ausreichend,519649.189,5433952.652,49.05812968628865,9.268955748113164
6921608-0,2.3,befriedigend,518599.248,5431326.676,49.03454043213658,9.254463871166193
6921609-0,2.2,befriedigend,518443.105,5430450.817,49.02666634956792,9.252287797200399
6922556-0,2.7,ausreichend,527546.967,5438096.347,49.0951009346392,9.37733972211287
6922558-0,2.2,befriedigend,535685.83,5427711.532,49.001269050935626,9.487907634497518
6922560-0,2.5,ausreichend,536218.593,5428051.7,49.004297925158475,9.495221790353657
6923501-0,3.0,nicht ausreichend,538745.505,5434699.181,49.063939739802414,9.530406449909357
6923503-0,2.6,ausreichend,536597.945,5428111.045,49.00480937122139,9.500413865057054
6923504-1,2.2,befriedigend,536671.508,5428141.706,49.00508080845256,9.501422441234219
6923529-0,2.9,ausreichend,540692.44,5436038.873,49.075864823401254,9.557192463851782
6923532-0,2.3,befriedigend,536746.263,5428850.352,49.01145081518279,9.502508695139214
6924501-0,2.7,ausreichend,549294.98,5438324.557,49.09579553181424,9.67525602470652
6924502-A,2.5,ausreichend,553961.362,5433428.599,49.05136601168127,9.738518944339726
6924502-B,2.2,befriedigend,553957.928,5433444.181,49.051506469183124,9.738474026429607
6924503-0,2.8,ausreichend,553967.272,5433388.251,49.05100257238788,9.738594445621162
6924504-0,2.8,ausreichend,553976.906,5433351.613,49.050672177495606,9.738721402001056
6924505-0,2.8,ausreichend,553986.418,5433316.997,49.050359980604455,9.738846956714044
6924506-0,2.8,ausreichend,554000.739,5433268.206,49.04991986102407,9.739036428850298
6924508-0,2.4,befriedigend,554538.235,5431700.424,49.03577066164701,9.746180753723287
6924509-0,2.4,befriedigend,554479.199,5431825.373,49.03689977216325,9.745389900656123
6924576-0,2.4,befriedigend,552403.225,5437848.187,49.091253797107065,9.71776842934806
6926501-0,2.3,befriedigend,577622.531,5438552.073,49.09492007074948,10.063280958188455
6926502-0,2.4,befriedigend,578144.183,5436917.167,49.0801498426444,10.070109223893365
6926503-0,2.8,ausreichend,579181.083,5432964.432,49.04446680898499,10.083532693798448
6926504-0,2.8,ausreichend,580783.642,5429554.535,49.013590590914546,10.104778970561345
6926505-0,2.9,ausreichend,580989.565,5429719.638,49.01504851766135,10.107627524323288
6926506-0,2.7,ausreichend,581027.156,5429792.682,49.015700533099775,10.108156108802016
6926508-0,3.4,nicht ausreichend,580371.589,5431277.491,49.02914053923647,10.099486252660197
6927521-0,2.4,befriedigend,587373.284,5428943.074,49.00719340508825,10.194746079592797
6927523-0,2.2,befriedigend,587309.388,5431188.565,49.027397570630704,10.194355706686707
6927524-0,2.7,ausreichend,586420.866,5432711.365,49.04121824089764,10.182528444734345
6927525-0,2.3,befriedigend,586055.705,5433516.068,49.048506539322666,10.17770383672563
6927526-1,2.4,befriedigend,586182.731,5434735.043,49.05945179035512,10.179701266826553
6927526-2,2.3,befriedigend,586182.731,5434735.043,49.05945179035512,10.179701266826553
6927527-0,2.3,befriedigend,586558.843,5435289.192,49.064382848600275,10.184966975398872
6927528-0,2.3,befriedigend,586682.31,5435446.544,49.065780643135945,10.186690527288054
6927530-0,2.1,befriedigend,587395.229,5436348.985,49.073796035578724,10.19664317340415
6927531-0,2.6,ausreichend,587477.246,5436454.961,49.074737487284864,10.197788836993807
6927532-0,2.3,befriedigend,587773.927,5436837.406,49.078134789319485,10.2019332252032
6927533-0,2.1,befriedigend,588161.471,5437633.731,49.08524115332895,10.207412458675567
6927534-0,2.2,befriedigend,588209.252,5437843.305,49.08711910676877,10.208112420161918
6927535-0,2.5,ausreichend,588352.829,5438591.674,49.09382894257181,10.210241994035558
6927851-0,2.8,ausreichend,595941.512,5438214.331,49.08929899463567,10.314073371325376
6928553-0,2.1,befriedigend,601431.438,5431399.885,49.027137128610896,10.387537053660305
6928557-0,2.3,befriedigend,601116.69,5431693.069,49.029825400843336,10.383305858876888
6928558-0,2.3,befriedigend,601032.479,5431774.755,49.03057380099337,10.38217453141303
6928572-0,2.4,befriedigend,601728.126,5431122.28,49.02459178373483,10.3915247361369
6929500-0,2.4,befriedigend,621588.318,5429272.19,49.00436117269176,10.66252524192015
6930500-2,2.2,befriedigend,629462.964,5439869.513,49.09804282747091,10.773533174319674
6931520-0,2.8,ausreichend,643189.941,5435647.045,49.057040479110526,10.959976498650532
6931521-0,2.4,befriedigend,643085.016,5436073.85,49.06090194302782,10.95869199875808
6931522-1,2.6,ausreichend,643135.018,5436494.578,49.06467277839268,10.959524821399691
6931526-0,2.9,ausreichend,643600.208,5437151.953,49.07047444664242,10.966122627333512
6931527-0,2.4,befriedigend,645091.398,5439917.566,49.094988002375906,10.987519004313079
6931533-0,2.2,befriedigend,644743.725,5431885.223,49.02285799890836,10.979887993447294
6931535-0,2.2,befriedigend,645317.66,5432952.109,49.0323145356456,10.988115910700849
6931536-0,2.2,befriedigend,645110.111,5433544.31,49.037687386825944,10.98549014193174
6931538-0,2.5,ausreichend,644602.489,5434145.934,49.04321535691667,10.978763518834269
6931539-0,2.2,befriedigend,644204.454,5434591.239,49.047311979448935,10.973478610681486
6931541-0,2.8,ausreichend,643767.237,5434901.563,49.05020400034231,10.967609000580781
6933650-0,3.2,nicht ausreichend,666839.808,5440687.272,49.096394586463035,11.285522811452713
6933651-1,2.7,ausreichend,666969.345,5440015.115,49.090317905202916,11.28701815133059
6933651-2,2.9,ausreichend,666969.345,5440015.115,49.090317905202916,11.28701815133059
6933651-3,2.7,ausreichend,666969.345,5440015.115,49.090317905202916,11.28701815133059
6933652-0,2.5,ausreichend,667248.469,5438920.353,49.08040208495324,11.290385334695175
6933653-1,2.4,befriedigend,667510.815,5438511.221,49.07665337230923,11.293805581517363
6933653-2,2.7,ausreichend,667510.815,5438511.221,49.07665337230923,11.293805581517363
6933653-3,2.3,befriedigend,667510.815,5438511.221,49.07665337230923,11.293805581517363
6933655-1,2.8,ausreichend,668936.692,5437424.122,49.066492807329006,11.312860328024401
6933655-2,2.6,ausreichend,668936.692,5437424.122,49.066492807329006,11.312860328024401
6933655-3,3.0,nicht ausreichend,668936.692,5437424.122,49.066492807329006,11.312860328024401
6933656-1,2.7,ausreichend,669245.894,5437206.256,49.06444971771686,11.316998798745185
6933656-2,2.8,ausreichend,669245.894,5437206.256,49.06444971771686,11.316998798745185
6933657-0,2.7,ausreichend,669609.309,5436908.725,49.061675522354214,11.321845067060645
6933659-0,2.8,ausreichend,669985.114,5436327.539,49.05634819268087,11.326741180143763
6933663-0,2.5,ausreichend,667700.652,5438313.621,49.07482561926896,11.296321009656243
6934500-0,2.4,befriedigend,680992.603,5432942.104,49.02278821169746,11.475756210859934
6934502-0,2.5,ausreichend,681131.467,5433569.515,49.028386098425955,11.477933970727246
6934521-0,2.8,ausreichend,680655.298,5435021.248,49.0415727298028,11.472073003744592
6934523-0,2.1,befriedigend,680814.743,5434802.723,49.039562071507014,11.474155227834801
6934660-0,2.8,ausreichend,671317.491,5434892.913,49.043084793324056,11.344356041213079
6934662-0,2.8,ausreichend,671664.279,5434788.064,49.04204594657663,11.349053000456008
6934663-0,2.9,ausreichend,672340.735,5434347.427,49.03789681018543,11.358114079073339
6934664-0,2.8,ausreichend,672899.079,5433271.164,49.028067169010214,11.365288117036387
6934665-0,2.7,ausreichend,673053.838,5432628.138,49.02224432239269,11.367129054867608
6934666-0,2.3,befriedigend,672548.086,5431951.393,49.016303430867396,11.359929500156484
6934667-0,2.5,ausreichend,672284.429,5431657.711,49.013737491628156,11.356202024577719
6934668-1,2.7,ausreichend,672446.547,5430422.483,49.00259001191914,11.357892645232484
6934668-2,2.6,ausreichend,672446.547,5430422.483,49.00259001191914,11.357892645232484
6934668-3,2.7,ausreichend,672446.547,5430422.483,49.00259001191914,11.357892645232484
6934669-0,2.5,ausreichend,673158.531,5430069.036,48.999213972826716,11.367468384473803
6934670-0,2.7,ausreichend,673195.819,5430054.322,48.99907126620187,11.3679714670604
6937500-0,2.8,ausreichend,718352.41,5435150.941,49.03054299263343,11.987316065046555
6937502-0,2.1,befriedigend,713095.415,5436055.088,49.04050427688998,11.915968127222698
6937503-0,2.3,befriedigend,712112.353,5435477.3,49.03565237252223,11.902231886211373
6937517-0,2.3,befriedigend,712180.143,5435617.585,49.03688937436484,11.903231585394549
6937640-0,3.0,nicht ausreichend,710572.823,5442416.655,49.09852388351021,11.884805157459162
6937641-0,2.9,ausreichend,710815.92,5441494.273,49.09015394304925,11.887650002777137
6937642-1,3.0,nicht ausreichend,711859.958,5440674.866,49.082433999775176,11.901502218068035
6937642-2,2.7,ausreichend,711859.958,5440674.866,49.082433999775176,11.901502218068035
6937643-1,2.7,ausreichend,712101.465,5439995.138,49.076244231518615,11.90444889379783
6937643-2,2.7,ausreichend,712101.465,5439995.138,49.076244231518615,11.90444889379783
6937645-1,2.7,ausreichend,712970.607,5439031.654,49.06728850036463,11.915827483071173
6937645-2,2.7,ausreichend,712970.607,5439031.654,49.06728850036463,11.915827483071173
6937647-1,2.7,ausreichend,713888.473,5437350.144,49.05186421928157,11.927488914607403
6937647-2,2.7,ausreichend,713888.473,5437350.144,49.05186421928157,11.927488914607403
6937648-0,3.0,nicht ausreichend,714081.215,5436682.544,49.04579974490318,11.929770647113978
6937649-1,2.7,ausreichend,714328.208,5435842.117,49.03816374077918,11.932701823424924
6937649-2,2.7,ausreichend,714328.208,5435842.117,49.03816374077918,11.932701823424924
6937650-0,3.0,nicht ausreichend,714759.562,5435419.96,49.03422113474942,11.93837242786429
6937651-0,3.4,nicht ausreichend,715856.722,5434735.804,49.02769194300038,11.952999006778526
6937652-1,2.7,ausreichend,715891.81,5434697.278,49.027333562268396,11.9534578532654
6937652-2,2.7,ausreichend,715891.81,5434697.278,49.027333562268396,11.9534578532654
6937653-0,3.3,nicht ausreichend,716090.211,5434478.12,49.02529527446729,11.956051522120864
6937654-1,2.6,ausreichend,716424.996,5434179.958,49.02249937124313,11.960465853745363
6937654-2,2.7,ausreichend,716424.996,5434179.958,49.02249937124313,11.960465853745363
6937655-0,3.2,nicht ausreichend,717070.733,5433793.237,49.01879843447211,11.969079607324876
6937656-0,3.2,nicht ausreichend,717789.303,5433295.628,49.0140750264151,11.97862730088324
6937657-1,2.7,ausreichend,716424.996,5434179.958,49.02249937124313,11.960465853745363
6937657-2,2.7,ausreichend,716424.996,5434179.958,49.02249937124313,11.960465853745363
6937658-1,2.5,ausreichend,719240.353,5432549.799,49.006861326378555,11.99804176122668
6937658-2,2.5,ausreichend,719240.353,5432549.799,49.006861326378555,11.99804176122668
6938508-0,2.8,ausreichend,729359.96,5439720.511,49.06759275951824,12.140267506409959
6938510-0,2.3,befriedigend,729933.663,5440015.835,49.07003148669187,12.148277673612096
6938511-0,2.1,befriedigend,730522.182,5440166.775,49.071167261707906,12.156408914645159
6938514-0,2.2,befriedigend,721210.604,5433868.703,49.018006295440934,12.025663713336364
6938700-1,2.8,ausreichend,719509.682,5432254.312,49.00411119028821,12.001559772879387
6938700-2,3.0,nicht ausreichend,719509.682,5432254.312,49.00411119028821,12.001559772879387
6938701-0,3.0,nicht ausreichend,719700.526,5431724.596,48.999284747523696,12.003879147816374
6938702-0,3.0,nicht ausreichend,723116.352,5432082.453,49.001274667284136,12.050710124059087
6938703-1,2.9,ausreichend,726182.743,5436538.106,49.040181844960934,12.095057006731535
6938703-2,2.3,befriedigend,726162.485,5436559.421,49.04038073513464,12.094792113083711
6938703-3,2.9,ausreichend,726162.485,5436559.421,49.04038073513464,12.094792113083711
6938703-4,2.8,ausreichend,726155.365,5436572.709,49.04050270474084,12.094702245003232
6938704-1,3.0,nicht ausreichend,726233.159,5436761.637,49.04217119783517,12.095870581833871
6938704-2,2.5,ausreichend,726233.159,5436761.637,49.04217119783517,12.095870581833871
6938705-1,2.9,ausreichend,726222.196,5437017.652,49.04447485025545,12.095863670447237
6938705-2,3.0,nicht ausreichend,726222.196,5437017.652,49.04447485025545,12.095863670447237
6938709-0,3.0,nicht ausreichend,725684.951,5436152.832,49.036903511154826,12.088041203301259
6938711-1,3.0,nicht ausreichend,724010.115,5432108.821,49.001187944778884,12.062926997679973
6938711-2,3.0,nicht ausreichend,724010.115,5432108.821,49.001187944778884,12.062926997679973
6938712-1,2.9,ausreichend,723964.691,5432357.573,49.00343889863502,12.06244396978293
6938712-2,2.1,befriedigend,723932.037,5432342.758,49.00331766258914,12.06198996730274
6938712-3,2.8,ausreichend,723932.037,5432342.758,49.00331766258914,12.06198996730274
6938713-1,2.9,ausreichend,723829.164,5433128.473,49.0104128495215,12.061018408913165
6938713-2,2.9,ausreichend,723829.164,5433128.473,49.0104128495215,12.061018408913165
6938715-0,3.0,nicht ausreichend,723945.254,5433419.487,49.01298484679514,12.06276414567953
6938716-1,2.7,ausreichend,724119.414,5433732.465,49.01573302520673,12.06531523232761
6938716-2,2.8,ausreichend,724119.414,5433732.465,49.01573302520673,12.06531523232761
6938718-0,2.4,befriedigend,724349.27,5434325.708,49.0209784235899,12.068782184602394
6938719-1,2.7,ausreichend,724378.29,5434660.86,49.02397842913434,12.069363851804807
6938720-1,2.1,befriedigend,724479.66,5434929.396,49.02635372078393,12.07089701560172
6938720-2,2.3,befriedigend,724479.66,5434929.396,49.02635372078393,12.07089701560172
6938721-1,2.5,ausreichend,724869.875,5435213.607,49.02876457169618,12.076384664305504
6938721-2,2.5,ausreichend,724869.875,5435213.607,49.02876457169618,12.076384664305504
6938721-3,2.3,befriedigend,725078.807,5435356.61,49.02997291279739,12.079318031014061
6938721-4,2.3,befriedigend,725138.59,5435278.895,49.02925301776303,12.080091556156423
6938724-0,2.2,befriedigend,726234.923,5440310.558,49.07404827995932,12.097877061853383
6938940-0,3.0,nicht ausreichend,726387.426,5437228.631,49.04630929893413,12.098239237035386
6938941-0,2.7,ausreichend,726565.727,5437578.629,49.04938760885778,12.10087132299811
6938942-0,2.2,befriedigend,727063.237,5437552.749,49.04897210173678,12.107655465444665
6938943-0,2.1,befriedigend,728082.448,5437981.421,49.05244627047946,12.12182435521608
6938944-0,2.5,ausreichend,728399.004,5438620.604,49.05807027974788,12.126510781440366
6938945-0,2.1,befriedigend,728742.735,5439157.412,49.06276444518437,12.131511905983437
6938947-0,2.9,ausreichend,722289.826,5434776.845,49.025776262191194,12.04090076596263
6938948-0,2.5,ausreichend,722315.521,5434794,49.025921105437256,12.041261152075672
6939509-0,2.5,ausreichend,731262.252,5440197.241,49.07116350894516,12.166543489404798
6939511-0,2.5,ausreichend,731964.202,5440148.642,49.070463084961055,12.17611159055239
6939514-0,2.9,ausreichend,732329.738,5440124.792,49.070111123143164,12.1810948334902
6939515-0,2.2,befriedigend,733391.142,5440218.807,49.07055431405853,12.195658321307718
6939517-0,2.6,ausreichend,734341.391,5440575.935,49.073401072707135,12.208854851938561
6939518-0,2.6,ausreichend,734995.666,5440949.886,49.076510377789276,12.218016271645322
6939519-0,2.2,befriedigend,736285.661,5441607.291,49.08192108206741,12.23603590552143
6939520-0,2.5,ausreichend,736483.657,5441902.442,49.084495857764516,12.238915577643192
6939720-0,2.7,ausreichend,731717.121,5432334.254,49.00036899871924,12.168268831067811
6939721-1,2.3,befriedigend,732065.26,5432371.749,49.00057504330394,12.173042714528075
6939721-2,2.3,befriedigend,732065.26,5432371.749,49.00057504330394,12.173042714528075
6939722-0,2.3,befriedigend,732530.391,5432370.155,49.00038575975565,12.179391325236182
6940703-0,2.5,ausreichend,747134.246,5432925.414,48.99970105742757,12.379054904784708
6941524-0,2.7,ausreichend,766308.91,5439960.067,49.054884701731204,12.645310837448822
6941525-0,2.2,befriedigend,766083.627,5440643.094,49.06111374371122,12.642682289042085
6942500-0,2.6,ausreichend,779233.601,5444771.809,49.09235401863679,12.82514385408994
6943500-0,2.3,befriedigend,792136.23,5436465.998,49.01183461209327,12.995465292548309
6943501-0,2.2,befriedigend,792048.373,5436513.734,49.012304543302776,12.994301079420662
6943502-0,2.8,ausreichend,792000.788,5436532.129,49.01249212075205,12.993665147207912
6943504-0,2.3,befriedigend,788574.927,5439144.392,49.03754582611322,12.948784545119967
6943505-0,2.3,befriedigend,786658.832,5440664.294,49.052079473102005,12.923704485860181
6943506-0,2.4,befriedigend,786133.45,5440993.932,49.0552818502886,12.916763591151204
6943507-0,2.5,ausreichend,785813.523,5441153.832,49.056865283670376,12.91250774253416
6943509-0,2.2,befriedigend,780169.805,5444524.894,49.08971257505748,12.837767474779383
6944516-0,2.6,ausreichend,793629.006,5435547.794,49.002887040346245,13.015165577355813
6945503-1,2.1,befriedigend,809597.124,5442071.47,49.053614581130795,13.237885997253365
7014502-A,2.3,befriedigend,438461.809,5425610.772,48.98033752294082,8.158980578003833
7015536-0,2.2,befriedigend,447525.029,5420677.748,48.936801505408106,8.283469078892358
7015537-0,2.3,befriedigend,446992.873,5419637.927,48.927402944412094,8.276338441301963
7015538-0,2.3,befriedigend,446797.762,5419210.058,48.92353751614699,8.273730795469445
7016503-1,2.2,befriedigend,458755.275,5426025.873,48.98575981920178,8.436264155551278
7016503-2,2.2,befriedigend,458755.275,5426025.873,48.98575981920178,8.436264155551278
7016505-0,2.8,ausreichend,458793.004,5424800.511,48.97473994619329,8.436903998288235
7016507-1,2.2,befriedigend,458578.286,5424399.701,48.97112021415048,8.434010829659512
7016507-3,2.2,befriedigend,458578.286,5424399.701,48.97112021415048,8.434010829659512
7016509-0,2.5,ausreichend,457463.86,5423689.166,48.96465309689873,8.418858327081189
7016516-2,2.1,befriedigend,453950.138,5421872.817,48.9480629683202,8.371061144794467
7016516-3,2.2,befriedigend,453950.138,5421872.817,48.9480629683202,8.371061144794467
7016525-0,2.2,befriedigend,461706.033,5423108.416,48.95970647768333,8.476868156680258
7016528-1,2.4,befriedigend,460054.702,5424440.549,48.971584860017444,8.454179693076783
7016528-2,2.5,ausreichend,460101.655,5424434.557,48.971533994030345,8.454821825262204
7016529-1,2.1,befriedigend,459746.246,5424461.989,48.97175770045666,8.449962971352184
7016529-2,2.2,befriedigend,459746.246,5424461.989,48.97175770045666,8.449962971352184
7016530-0,2.5,ausreichend,458988.383,5424508.282,48.97212427998768,8.4396031945704
7016531-0,2.2,befriedigend,458567.644,5424326.794,48.970463685975105,8.433872849465763
7016536-0,3.0,nicht ausreichend,460438.346,5424274.01,48.970111480407596,8.459437829573762
7016627-0,2.3,befriedigend,460079.135,5425820.218,48.98399689705102,8.45437809224217
7016654-2,2.1,befriedigend,462995.884,5421534.246,48.945624841717375,8.494631059683401
7016662-1,2.3,befriedigend,458741.11,5426602.633,48.990946943749755,8.436012004732127
7016662-2,2.5,ausreichend,458741.11,5426602.633,48.990946943749755,8.436012004732127
7016664-2,2.2,befriedigend,456520.751,5423264.247,48.960765242452,8.406019396934065
7016669-0,2.1,befriedigend,451711.208,5426758.837,48.99184227036414,8.339904456713358
7016680-0,2.2,befriedigend,453092.294,5420127.538,48.93229945248276,8.35954656224382
7016681-0,2.5,ausreichend,451316.601,5416701.243,48.90134228239227,8.335712657507958
7016706-1,2.8,ausreichend,455341.947,5422988.922,48.95820460751113,8.389946616916093
7016706-2,2.3,befriedigend,455341.947,5422988.922,48.95820460751113,8.389946616916093
7016707-1,2.3,befriedigend,454903.242,5422825.666,48.95670424571672,8.383972112375755
7016709-0,2.5,ausreichend,457476.947,5423696.566,48.96472056199003,8.419036342778334
7016717-2,2.1,befriedigend,453928.192,5422063.736,48.94977867943114,8.370739834250074
7016718-0,2.4,befriedigend,454220.637,5422694.136,48.95547094408391,8.374663001063972
7016724-0,2.1,befriedigend,456756.093,5422937.196,48.957839861734726,8.40926902557455
7016725-0,2.1,befriedigend,457218.362,5422350.893,48.952598101782044,8.41564508490935
7016726-0,2.2,befriedigend,457334.779,5422221.973,48.95144648129115,8.41724864681199
7016738-0,2.1,befriedigend,454838.658,5422930.654,48.95764391526163,8.383078293228849
7016739-0,2.1,befriedigend,454466.141,5422547.955,48.95417415301863,8.378032677070788
7016740-1,2.3,befriedigend,454021.859,5421968.81,48.948931776869955,8.37202979682855
7016740-2,2.7,ausreichend,454021.859,5421968.81,48.948931776869955,8.37202979682855
7016853-0,2.1,befriedigend,459411.716,5424450.82,48.97163534871218,8.44539321022288
7016856-0,2.1,befriedigend,459036.127,5425866.199,48.984342210258234,8.440118759361503
7017512-2,2.9,ausreichend,467902.799,5420287.819,48.93468680265746,8.561741261170688
7017513-2,3.3,nicht ausreichend,467004.384,5420248.572,48.9342864977915,8.549477771582694
7017515-0,2.9,ausreichend,465821.256,5420654.513,48.937873879449064,8.53328984899571
7017516-0,2.2,befriedigend,465434.336,5420600.811,48.93736931002332,8.528011204358558
7017517-0,2.2,befriedigend,464939.415,5420614.818,48.93746745762779,8.521252174825555
7017520-0,2.2,befriedigend,467348.186,5423784.496,48.96611186489596,8.553888410269238
7017575-1,3.4,nicht ausreichend,469715.569,5419518.414,48.927857016478804,8.586549482313185
7017575-2,2.5,ausreichend,469715.569,5419518.414,48.927857016478804,8.586549482313185
7017583-0,2.1,befriedigend,468384.988,5422378.242,48.95351592235664,8.568162707094467
7017619-0,3.4,nicht ausreichend,469028.756,5421116.988,48.942202954196226,8.577051742040974
7018501-0,2.4,befriedigend,483834.335,5416566.204,48.90182975049518,8.779417162705524
7018502-2,2.1,befriedigend,483651.087,5416817.021,48.90408121544966,8.776906694564719
7018503-0,2.8,ausreichend,483221.166,5417368.807,48.909033414209674,8.77101746688139
7018504-1,2.5,ausreichend,482812.661,5417892.846,48.91373629800077,8.765420535859176
7018504-2,2.8,ausreichend,482815.103,5417889.687,48.91370794844354,8.765453997958204
7018504-3,2.4,befriedigend,482815.103,5417889.687,48.91370794844354,8.765453997958204
7018505-1,3.5,ungenŸgend,482603.279,5418156.15,48.916099046796695,8.762551609275894
7018505-2,3.5,ungenŸgend,482587.564,5418176.746,48.916283879831475,8.762336237755385
7018506-0,2.5,ausreichend,482493.674,5418298.405,48.91737563603319,8.761049517194893
7018508-0,2.3,befriedigend,482475.461,5418318.253,48.9175536667368,8.760800070801436
7018509-1,2.2,befriedigend,482021.283,5418882.282,48.922614455904636,8.754576002025324
7018510-0,2.4,befriedigend,481185.66,5419023.52,48.92386014673685,8.743162675841564
7018523-0,2.5,ausreichend,484229.643,5426221.589,48.98869629639487,8.784437377017616
7018524-0,2.2,befriedigend,485139.408,5426130.403,48.987898589035886,8.796876067043575
7018525-0,2.5,ausreichend,486773.224,5426386.334,48.990237994136535,8.819199640011423
7018526-0,3.0,nicht ausreichend,487591.702,5426339.752,48.989835950949775,8.83038900534802
7018530-0,2.2,befriedigend,480907.877,5416857.907,48.904370526307964,8.739471979499694
7018532-0,2.5,ausreichend,483519.83,5418286.39,48.91729572064702,8.7750562784625
7018589-0,2.2,befriedigend,479687.702,5427058.618,48.99609311499162,8.722313106987205
7018591-0,2.5,ausreichend,479601.792,5420588.723,48.93788994254515,8.721463006740525
7018611-1,2.5,ausreichend,481183.2,5416902.4,48.90477919681925,8.743226902306056
