bauwerksnr,zustandsnote,zustandsklasse,geo_e,geo_n,latitude,longitude
6524518-0,2.8,ausreichend,555206.665,5482660.322,49.49406548305395,9.76235446065046
6524576-0,2.9,ausreichend,556060.06,5480152.044,49.47142767635665,9.77378236076164
6524577-0,2.3,befriedigend,555676.386,5481152.688,49.4804628329819,9.76862794787509
6524578-0,2.0,befriedigend,555523.369,5481531.191,49.48388112652457,9.766568849533424
6524579-0,2.4,befriedigend,555482.366,5482141.874,49.48937738972466,9.76608850775843
6524580-0,2.3,befriedigend,555556.96,5481328.122,49.48205163903317,9.767004040319328
6524610-0,1.9,gut,548622.107,5482404.979,49.49233231421459,9.671403231407252
6527505-0,2.3,befriedigend,594598.295,5479307.382,49.45905128445124,10.305397958072831
6527514-0,2.2,befriedigend,596115.735,5483004.022,49.492054966192825,10.327229944593077
6527515-0,2.5,ausreichend,592422.439,5478303.025,49.45035437115949,10.275146043364233
6527517-0,2.0,befriedigend,595518.521,5479571.177,49.46127946543476,10.318156625614932
6527518-0,1.8,gut,596737.277,5480062.009,49.46550037205754,10.335090636366392
6527521-0,1.8,gut,591701.016,5478093.08,49.44857569381395,10.265146589277048
6527522-0,1.9,gut,593142.701,5478804.12,49.45475056285984,10.285198655596771
6527523-0,1.0,sehr gut,593659.667,5479059.102,49.45696404311774,10.292390235254858
6527700-0,2.8,ausreichend,586833.585,5483350.755,49.49657248877306,10.199163168471674
6527701-0,2.3,befriedigend,587000.58,5482967.474,49.4931017700045,10.201384438907455
6527702-0,2.2,befriedigend,587041.808,5482894.378,49.492438514505515,10.201937523283783
6527703-0,2.5,ausreichend,588475.203,5481597.315,49.48056695453218,10.221435944287016
6527704-0,2.8,ausreichend,589002.083,5480906.041,49.4742734414814,10.228552444336339
6527705-0,2.2,befriedigend,589686.711,5479438.249,49.46097315931163,10.237667877430296
6527706-0,2.7,ausreichend,590075.121,5478790.648,49.45509195234128,10.242879265796004
6527707-1,2.4,befriedigend,590627.118,5477960.323,49.447542944617425,10.25030399976037
6527707-2,2.3,befriedigend,590627.118,5477960.323,49.447542944617425,10.25030399976037
6527708-1,3.0,nicht ausreichend,590977.15,5477365.916,49.442145284717675,10.254995410725618
6527708-2,3.0,nicht ausreichend,590977.15,5477365.916,49.442145284717675,10.254995410725618
6527709-0,2.6,ausreichend,591304.863,5475784.924,49.42787866338253,10.259150876070008
6527710-0,2.2,befriedigend,590591.347,5474574.375,49.417099129566026,10.249037126267858
6527711-0,2.8,ausreichend,590376.584,5473675.311,49.40904593304904,10.245872118898935
6527712-0,2.2,befriedigend,590357.724,5473230.687,49.40505029623028,10.24551102497438
6528500-0,2.5,ausreichend,597531.777,5482140.699,49.484065689018244,10.346564962525044
6528501-0,2.3,befriedigend,597700.484,5481820.06,49.48115525211769,10.348814307668396
6528502-0,2.3,befriedigend,598238.225,5480162.876,49.466166477646084,10.355824497849593
6528505-0,2.4,befriedigend,602621.828,5474735.22,49.416635145022084,10.414900070139531
6528506-0,2.3,befriedigend,603067.369,5474242.256,49.41212699805425,10.420912997991882
6528516-0,2.8,ausreichend,603807.826,5483495.097,49.49520352847645,10.433542730371617
6528517-0,2.2,befriedigend,602705.452,5483027.653,49.49118784786671,10.418202870299098
6528519-0,2.3,befriedigend,601277.541,5482905.567,49.490330039444025,10.398460582251747
6528520-0,2.3,befriedigend,601451.547,5482898.347,49.49023604919553,10.400860683532159
6528523-0,2.0,befriedigend,597943.294,5480422.144,49.46854554919776,10.35181939168641
6528524-0,2.3,befriedigend,598134.55,5480481.23,49.46904599540078,10.354472994397785
6528525-0,1.7,gut,598677.251,5480710.019,49.47101539895981,10.362018291402368
6528539-0,2.4,befriedigend,598776.16,5479323.687,49.45853294853852,10.363037171846415
6528540-0,2.1,befriedigend,599101.749,5478897.001,49.454643016645015,10.36742193935769
6528541-0,2.4,befriedigend,599400.98,5477790.821,49.44464699569951,10.371271998155041
6528542-0,1.9,gut,599200.297,5476764.127,49.43544738231472,10.36824739983506
6528543-0,2.3,befriedigend,599473.11,5481597.486,49.47886590311461,10.373223171027742
6528544-0,2.3,befriedigend,599748.407,5482064.363,49.483019010472375,10.377140235305966
6528545-0,2.3,befriedigend,599921.137,5482139.456,49.48366585443918,10.379543217047981
6528904-0,2.7,ausreichend,600566.256,5475536.68,49.42418539434493,10.386770769763189
6530698-0,2.5,ausreichend,628300.263,5483827.117,49.49350402481149,10.77172684097932
6530701-0,2.6,ausreichend,629324.895,5482871.59,49.48469586083656,10.785556429070464
6530702-0,2.3,befriedigend,630167.115,5482592.37,49.4820055176867,10.797086842421471
6530703-0,2.2,befriedigend,630891.065,5482659.48,49.4824531897374,10.807098686239566
6530704-0,1.6,gut,632503.032,5483057.21,49.48567915964874,10.829475104640055
6531510-0,2.0,befriedigend,635761.626,5482960.625,49.48409073114586,10.874408452066298
6531511-1,2.5,ausreichend,636150.745,5482692.342,49.481591705514134,10.879685468144173
6531511-2,1.9,gut,629759.267,5482682.818,49.48290600748269,10.791488672220925
6531512-0,2.5,ausreichend,636867.352,5482438.761,49.47915087178658,10.889485487663938
6531514-0,1.0,sehr gut,644833.89,5474029.678,49.40170956598546,10.996324718974783
6531515-0,2.0,befriedigend,644452.636,5473738.779,49.39918510261166,10.990967262423865
6531528-0,1.0,sehr gut,633168.397,5483493.895,49.489459431034746,10.838803942721961
6531529-0,2.3,befriedigend,633591.497,5483577.138,49.49011480978118,10.844671101803165
6531530-1,2.5,ausreichend,634000.127,5483563.241,49.489899780821396,10.850305782896859
6531530-2,2.5,ausreichend,634000.127,5483563.241,49.489899780821396,10.850305782896859
6531948-1,2.3,befriedigend,638221.524,5482435.083,49.47881100254371,10.908168000642885
6531948-2,2.3,befriedigend,638221.524,5482435.083,49.47881100254371,10.908168000642885
6531949-0,2.3,befriedigend,639340.113,5482316.377,49.47748815534207,10.923559345964597
6531950-0,2.2,befriedigend,639740.243,5482326.67,49.477488722633744,10.929083396840984
6532500-0,1.9,gut,646377.797,5475643.885,49.415851025780185,11.018186414426342
6532501-1,2.8,ausreichend,645207.334,5474938.333,49.40978894376545,11.001800995762894
6532502-0,1.1,sehr gut,645021.375,5474460.685,49.405539470065165,10.999064624863445
6532720-0,2.5,ausreichend,656674.938,5483727.317,49.48594477981954,11.163252072463514
6532722-0,2.4,befriedigend,654978.073,5484939.578,49.49727690316666,11.140315574237182
6532723-1,2.7,ausreichend,644788.147,5484435.719,49.49526494554769,10.999496998282972
6532723-2,2.7,ausreichend,644788.147,5484435.719,49.49526494554769,10.999496998282972
6532724-0,2.5,ausreichend,644930.686,5483949.638,49.490861362377416,11.001285940924703
6532725-0,2.9,ausreichend,645077.175,5483423.758,49.48609904104914,11.00311447506486
6532726-1,3.0,nicht ausreichend,645220.398,5482942.539,49.481738946264755,11.004914004241716
6532726-2,2.9,ausreichend,645220.398,5482942.539,49.481738946264755,11.004914004241716
6532727-0,3.0,nicht ausreichend,645379.251,5482674.292,49.47928956050112,11.007007121361244
6532728-0,2.9,ausreichend,645680.477,5482313.89,49.47597758289241,11.011030231740769
6532729-0,2.5,ausreichend,646045.914,5481800.923,49.471278577390855,11.015882253626947
6532730-1,3.5,ungenŸgend,646077.711,5481578.312,49.469269811384,11.01623869802065
6532730-2,3.0,nicht ausreichend,646077.711,5481578.312,49.469269811384,11.01623869802065
6532731-1,2.5,ausreichend,650421.388,5474261.062,49.40243452314167,11.073375819389737
6532746-1,3.4,nicht ausreichend,646073.044,5481534.03,49.46887286942265,11.016157980792858
6532746-2,2.8,ausreichend,646073.044,5481534.03,49.46887286942265,11.016157980792858
6533500-0,1.2,sehr gut,661169.49,5484096.43,49.48808562416957,11.225411395216899
6533501-0,1.6,gut,662707.283,5485032.861,49.49609189353798,11.24701340862617
6533517-0,1.2,sehr gut,663003.776,5485320.502,49.49859760027479,11.251223343397523
6533521-0,2.0,befriedigend,658532.409,5475190.593,49.408731369545315,11.185464024509512
6533524-0,1.8,gut,665578.554,5485430.777,49.49889150465336,11.286799877376964
6533527-0,2.2,befriedigend,659964.934,5483722.117,49.48503991061419,11.208640645256077
6533625-0,2.3,befriedigend,657437.692,5483044.159,49.47960693087134,11.173503714534938
6533627-0,3.2,nicht ausreichend,657673.671,5482768.053,49.47706394733763,11.176648999297909
6533628-1,2.7,ausreichend,657920.03,5482478.69,49.474399023590685,11.179931845701429
6533628-2,2.7,ausreichend,657920.03,5482478.69,49.474399023590685,11.179931845701429
6533629-2,2.3,befriedigend,658190.088,5482162.047,49.47148263560321,11.183530306729965
6533631-0,3.3,nicht ausreichend,658367.687,5481949.95,49.46952995011139,11.185894995455008
6533633-0,2.5,ausreichend,658946.05,5481543.559,49.46572610201114,11.193708610788573
6533634-0,3.2,nicht ausreichend,659594.197,5481440.407,49.464628995634826,11.202605545611203
6533635-0,2.7,ausreichend,661236.969,5481607.015,49.46569265190898,11.225327865151723
6533636-0,2.9,ausreichend,661971.538,5481104.168,49.46097760959495,11.235252281857681
6533637-1,2.7,ausreichend,662666.587,5480849.007,49.45849851944674,11.24473161105831
6533637-2,3.2,nicht ausreichend,662587.305,5480855.26,49.458575942727,11.243641002285113
6533637-3,2.8,ausreichend,662587.305,5480855.26,49.458575942727,11.243641002285113
6533637-4,3.2,nicht ausreichend,662610.116,5480837.424,49.45840952812714,11.24394820785099
6533638-0,2.8,ausreichend,663830.603,5480117.83,49.451614017022465,11.260479033509963
6533639-1,2.3,befriedigend,664262.71,5479545.57,49.44635397620708,11.266198973678865
6533639-2,2.4,befriedigend,664262.71,5479545.57,49.44635397620708,11.266198973678865
6533640-0,2.5,ausreichend,664443.501,5478914.615,49.44063415363418,11.268429380648112
6533641-1,2.5,ausreichend,664522.387,5478578.306,49.437590110740025,11.269377125181233
6533641-2,2.5,ausreichend,664522.387,5478578.306,49.437590110740025,11.269377125181233
6533642-1,2.3,befriedigend,665059.071,5477166.433,49.424754973265394,11.276186330610066
6533642-2,2.3,befriedigend,665059.071,5477166.433,49.424754973265394,11.276186330610066
6533643-1,2.7,ausreichend,666230.171,5475471.55,49.40920287091168,11.29161266774316
6533643-2,2.7,ausreichend,666230.171,5475471.55,49.40920287091168,11.29161266774316
6533644-1,3.2,nicht ausreichend,666815.284,5474968.265,49.40451939345399,11.299460709860691
6533644-2,2.8,ausreichend,666775.585,5474918.383,49.404081945060184,11.2988930012787
6533644-3,2.7,ausreichend,666775.585,5474918.383,49.404081945060184,11.2988930012787
6533644-4,3.2,nicht ausreichend,666775.585,5474918.383,49.404081945060184,11.2988930012787
6533645-0,2.7,ausreichend,666404.385,5474772.38,49.4028712887519,11.293719410036328
6533646-0,2.8,ausreichend,667620.351,5475211.296,49.406482521583435,11.310651221453432
6533647-0,2.8,ausreichend,668724.501,5475426.473,49.40811137655341,11.325950221169268
6533648-0,2.2,befriedigend,668761.355,5475430.839,49.4081403988108,11.326459686425395
6533650-0,3.0,nicht ausreichend,664820.987,5484368.672,49.48955186043406,11.275902962855346
6533652-0,2.7,ausreichend,664375.987,5483566.845,49.48246589460049,11.269430032844873
6533653-0,3.0,nicht ausreichend,663692.96,5482569.556,49.473686958940846,11.259595019792282
6533654-1,2.8,ausreichend,663621.029,5482481.915,49.47291863812942,11.258566668616183
6533654-2,2.2,befriedigend,663621.029,5482481.915,49.47291863812942,11.258566668616183
6533655-1,2.1,befriedigend,663452.649,5482276.131,49.47111441803782,11.256159314605323
6533656-0,3.0,nicht ausreichend,662964.045,5481521.103,49.46445957736146,11.249109684028635
6533657-0,3.0,nicht ausreichend,662915.643,5481432.073,49.46367236292365,11.248405582073111
6533658-0,3.0,nicht ausreichend,662219.417,5480366.396,49.4542803558339,11.23836815765803
6533661-0,3.2,nicht ausreichend,661921.423,5479636.047,49.44779541078489,11.233961130997262
6533662-0,2.3,befriedigend,661497.946,5478997.515,49.44216888422713,11.227863067178648
6533663-0,2.5,ausreichend,661057.014,5478351.826,49.436482306651115,11.221522929785412
6533664-0,2.7,ausreichend,660538.333,5477593.362,49.42980223785434,11.214067170991171
6533665-0,2.4,befriedigend,659891.264,5476609.469,49.42112919089877,11.204753579699885
6533666-0,2.9,ausreichend,659804.587,5476466.754,49.41986920039893,11.20350184867549
6533667-0,2.8,ausreichend,659540.233,5476038.902,49.41609290772808,11.199687603958019
6533668-0,2.7,ausreichend,659418.083,5475818.689,49.414145573732256,11.197916315379823
6533669-0,2.8,ausreichend,659255.285,5474914.714,49.40606294609803,11.195311003831613
6533671-1,2.1,befriedigend,662054.189,5481188.733,49.461715641244986,11.23642658262931
6533671-2,1.9,gut,662054.189,5481188.733,49.461715641244986,11.23642658262931
6533671-3,2.7,ausreichend,662054.189,5481188.733,49.461715641244986,11.23642658262931
6533672-0,2.2,befriedigend,662027.032,5481203.971,49.46185984465525,11.236058338473928
6533673-0,3.0,nicht ausreichend,661911.624,5474465.288,49.40132264636019,11.231716096922025
6533674-0,3.0,nicht ausreichend,663679.895,5474691.864,49.40288626405256,11.256162721139749
6533675-1,2.1,befriedigend,657453.703,5483025.093,49.479431406068585,11.173716997718605
6533675-2,2.1,befriedigend,657453.703,5483025.093,49.479431406068585,11.173716997718605
6533677-0,2.9,ausreichend,660946.194,5474192.076,49.39912295102898,11.218308899665242
6533678-0,2.4,befriedigend,664748.214,5474671.757,49.40241736309958,11.270867960653808
6533679-0,2.3,befriedigend,657801.669,5482613.107,49.475637983334686,11.178352838919107
6533680-0,2.3,befriedigend,657668.426,5482772.645,49.47710658398996,11.176578478301895
6533900-0,2.5,ausreichend,657831.398,5475755.364,49.413989996212045,11.176032002517474
6534650-0,2.7,ausreichend,670012.85,5475458.748,49.40804294261711,11.34370899227571
6534651-0,2.8,ausreichend,670352.955,5475425.69,49.407650742042605,11.34837918617594
6534652-0,2.8,ausreichend,671260.435,5475244.865,49.40577094683175,11.360800029923665
6534653-0,3.0,nicht ausreichend,671866.799,5474976.162,49.403185133510924,11.369034913162603
6534654-0,2.0,befriedigend,671901.792,5474956.851,49.403001699772645,11.369508471641844
6534655-0,2.9,ausreichend,672302.883,5474754.035,49.40106555071003,11.374944194895969
6534656-1,3.0,nicht ausreichend,673495.157,5474942.846,49.40242382467407,11.391445401646394
6534656-2,2.9,ausreichend,673495.157,5474942.846,49.40242382467407,11.391445401646394
6534657-0,2.3,befriedigend,674535.11,5476006.562,49.41168622363891,11.406234212071897
6534658-0,2.8,ausreichend,674888.888,5476089.293,49.41232816518524,11.41114348425433
6534659-0,2.7,ausreichend,676306,5476535.817,49.41593212690849,11.430860666847684
6534660-1,2.8,ausreichend,676997.424,5476621.703,49.41650324227923,11.440423052541597
6534660-2,2.8,ausreichend,676997.424,5476621.703,49.41650324227923,11.440423052541597
6534661-0,2.3,befriedigend,678200.774,5476974.731,49.419324574248186,11.457157210888926
6534662-1,2.5,ausreichend,679230.036,5477072.166,49.419897856516485,11.471379546346594
6534662-2,2.5,ausreichend,679230.036,5477072.166,49.419897856516485,11.471379546346594
6534663-1,2.7,ausreichend,679800.83,5477047.994,49.419512220658284,11.479231461874807
6534663-2,2.7,ausreichend,679800.83,5477047.994,49.419512220658284,11.479231461874807
6534664-1,2.3,befriedigend,680996.575,5476942.355,49.418208369282915,11.495654740915493
6534664-2,2.3,befriedigend,680996.575,5476942.355,49.418208369282915,11.495654740915493
6535500-0,2.2,befriedigend,685641.005,5486002.332,49.49822117092018,11.563873931904038
6535504-0,2.4,befriedigend,686581.661,5485944.717,49.497414932763455,11.576824262544623
6535505-0,1.8,gut,687521.702,5485859.881,49.496362842485745,11.58975271230479
6535506-0,2.1,befriedigend,688032.529,5486169.643,49.4989881601793,11.596947205891542
6535560-0,2.2,befriedigend,684439.748,5485695.047,49.495826270239526,11.547157375730755
6535650-0,2.8,ausreichend,682237.739,5476439.119,49.41331566698027,11.512520166646299
6535651-0,2.8,ausreichend,683273.485,5476222.828,49.411060990990386,11.526685652644625
6535652-1,2.7,ausreichend,684499.739,5476012.22,49.40879794923946,11.543476002350651
6535652-2,2.7,ausreichend,684499.739,5476012.22,49.40879794923946,11.543476002350651
6535653-1,2.0,befriedigend,685233.773,5476420.677,49.41224541315538,11.553775214519954
6535653-2,2.8,ausreichend,685233.773,5476420.677,49.41224541315538,11.553775214519954
6535654-1,2.5,ausreichend,685803.675,5476589.43,49.413588098954975,11.561703039344998
6535654-2,2.8,ausreichend,685803.675,5476589.43,49.413588098954975,11.561703039344998
6535655-0,1.8,gut,686364.587,5476409.643,49.41180103575404,11.569343869314885
6535656-0,3.0,nicht ausreichend,687116.627,5475955.547,49.40748984726015,11.579487005575809
6535657-0,2.8,ausreichend,688130.652,5476204.84,49.40941737416502,11.593568858174109
6535658-0,2.5,ausreichend,688586.644,5476550.701,49.41238406528124,11.60001260780111
6535659-1,2.6,ausreichend,689635.445,5477031.4,49.416377536116386,11.614686049606208
6535659-2,2.5,ausreichend,689635.445,5477031.4,49.416377536116386,11.614686049606208
6535660-1,2.9,ausreichend,690795.677,5477675.348,49.42180103602045,11.630975118774428
6535660-2,2.5,ausreichend,690795.677,5477675.348,49.42180103602045,11.630975118774428
6535661-1,2.7,ausreichend,691746.471,5478475.995,49.42869622669299,11.644458320779323
6535661-2,2.7,ausreichend,691746.471,5478475.995,49.42869622669299,11.644458320779323
6535662-1,2.7,ausreichend,692426.697,5478504.768,49.428739946099725,11.653842998936874
6535662-2,2.7,ausreichend,692426.697,5478504.768,49.428739946099725,11.653842998936874
6535663-1,2.8,ausreichend,693155.223,5478275.54,49.42644937229376,11.663767430454126
6535663-2,2.3,befriedigend,693155.223,5478275.54,49.42644937229376,11.663767430454126
6535664-0,2.7,ausreichend,687596.229,5475943.859,49.40723720085423,11.586085940779599
6536500-0,2.8,ausreichend,697924.411,5484846.762,49.483956669114015,11.73274376914678
6536501-0,2.2,befriedigend,697694.298,5486401.896,49.49800394758045,11.730348003948286
6536503-1,1.7,gut,701098.845,5477087.189,49.41319867329773,11.772582105136427
6536503-2,2.2,befriedigend,701098.845,5477087.189,49.41319867329773,11.772582105136427
6536504-0,3.0,nicht ausreichend,702584.195,5478349.55,49.4240474471666,11.793679574540798
6536505-0,2.7,ausreichend,703725.937,5478909.255,49.42869464675977,11.809691949841536
6536506-0,2.2,befriedigend,704268.16,5479319.787,49.432201046464854,11.817371920926643
6536507-0,2.0,befriedigend,705018.159,5480225.845,49.44008868970477,11.82817145641106
6536508-0,2.8,ausreichend,705029.508,5480244.767,49.44025485737763,11.82833759681283
6536509-0,2.7,ausreichend,705229.066,5480611.07,49.44347837500889,11.831276540219203
6536520-0,2.5,ausreichend,698539.805,5483978.327,49.47595321736281,11.740794471817837
6536521-0,2.0,befriedigend,704572.654,5479624.98,49.434840564580966,11.821723712057658
6536525-0,2.7,ausreichend,698172.17,5486271.841,49.49667957926313,11.736874746277147
6536544-0,2.2,befriedigend,700845.839,5483127.74,49.46755294619857,11.772158093067732
6536549-0,2.0,befriedigend,700104.581,5483468.898,49.47086269272529,11.762111932908605
6536650-1,2.7,ausreichend,694382.611,5478161.995,49.425038191865745,11.68061905827719
6536650-2,2.3,befriedigend,694382.611,5478161.995,49.425038191865745,11.68061905827719
6536651-0,2.6,ausreichend,695065.344,5478015.649,49.42350473242298,11.689951403953348
6536652-0,2.9,ausreichend,695864.313,5478003.937,49.42314279984369,11.700950555775108
6536653-0,2.3,befriedigend,696848.896,5477637.48,49.419532462975106,11.714330126145558
6536654-0,2.7,ausreichend,698059.331,5477418.843,49.41717526717305,11.730891729416893
6536655-0,2.8,ausreichend,699148.173,5476914.077,49.4122847633444,11.745633697587026
6536656-1,2.7,ausreichend,700323.671,5476603.886,49.40911207761315,11.761663949027009
6536656-2,2.7,ausreichend,700323.671,5476603.886,49.40911207761315,11.761663949027009
6536657-0,2.7,ausreichend,700630.426,5476497.581,49.40805594963639,11.765834000202585
6536658-0,2.8,ausreichend,701377.789,5476425.567,49.407162159444944,11.776087728381706
6536659-0,2.2,befriedigend,701888.202,5476128.186,49.404321316102745,11.782964160768747
6536660-1,2.1,befriedigend,701981.242,5476030.201,49.40341012325672,11.784195280288293
6536660-2,2.3,befriedigend,701981.242,5476030.201,49.40341012325672,11.784195280288293
6536661-0,2.7,ausreichend,702247.003,5475712.259,49.40046540046531,11.787692250815144
6536662-1,2.1,befriedigend,704637.679,5475952.862,49.40182822191383,11.820726537823013
6536662-2,2.8,ausreichend,704637.679,5475952.862,49.40182822191383,11.820726537823013
6537500-0,2.8,ausreichend,715538.977,5476898.094,49.40655789158664,11.97129575432459
6537501-0,2.7,ausreichend,710152.593,5479474.43,49.431585579037296,11.89850725800552
6537502-0,2.5,ausreichend,709834.317,5479484.043,49.43178182328031,11.894128451037451
6537504-0,2.4,befriedigend,707106.853,5480542.246,49.442223308821575,11.857112217609076
6537505-0,1.8,gut,706623.339,5480615.722,49.443047913013984,11.850488961452342
6537506-0,2.9,ausreichend,706072.218,5480646.491,49.44351138830838,11.84291178194735
6537507-0,2.8,ausreichend,705386.613,5480933.653,49.44632322845259,11.833614357150235
6537508-0,2.7,ausreichend,705404.284,5480969.903,49.44664292440978,11.8338766269842
6537509-0,2.1,befriedigend,705256.918,5481068.051,49.447574454170486,11.831896922592476
6537510-0,2.8,ausreichend,706556.206,5481950.074,49.4550582433175,11.85025950353745
6537511-0,2.2,befriedigend,706406.048,5482159.887,49.45699417483211,11.848299494529808
6537533-0,2.7,ausreichend,709231.038,5479899.174,49.43571898921295,11.88603786161239
6537534-2,1.7,gut,711466.518,5478712.947,49.4242895657288,11.916198967178916
6537534-3,1.8,gut,711466.518,5478712.947,49.4242895657288,11.916198967178916
6537534-4,2.2,befriedigend,711466.518,5478712.947,49.4242895657288,11.916198967178916
6537535-0,2.0,befriedigend,709305.414,5479800.767,49.43480935574972,11.887010467565366
6537541-0,2.4,befriedigend,706269.764,5481988.411,49.45549994554523,11.846332000291088
6537554-0,2.0,befriedigend,705808.173,5481679.96,49.45288536835266,11.839810482446017
6537563-0,2.5,ausreichend,709838.205,5479483.201,49.43177291785939,11.89418155869791
6537564-0,2.3,befriedigend,709298.842,5479859.837,49.43534227324749,11.886951111150264
6537566-0,2.7,ausreichend,706326.827,5486299.664,49.49421178569468,11.849366183599278
6537577-0,2.0,befriedigend,705576.319,5480893.395,49.445897431588854,11.836207381737303
6537650-0,2.2,befriedigend,705999.238,5475690.625,49.399013159775166,11.839334172395471
6537651-0,2.2,befriedigend,714249.473,5475933.102,49.398344536648914,11.953023974734464
6537652-0,2.5,ausreichend,716170.376,5476283.536,49.40081355965635,11.97965312844791
6537653-0,2.5,ausreichend,716676.804,5476917.479,49.406328110649184,11.986969394531831
6537654-0,2.5,ausreichend,716796.192,5477171.844,49.40857049857255,11.988751670952032
6537655-1,2.5,ausreichend,717026.11,5477693.487,49.413174332479635,11.992201826251945
6537655-2,2.5,ausreichend,717025.706,5477692.572,49.41316625737388,11.99219576411493
6537656-0,2.5,ausreichend,717217.819,5478124.85,49.41698073307894,11.995077157071343
6537657-0,2.7,ausreichend,716377.464,5476475.86,49.402467610352446,11.982608253484226
6538751-0,2.0,befriedigend,729388.45,5476988.915,49.40231316394954,12.161972479660099
6538752-1,2.7,ausreichend,729480.663,5477643.008,49.40815299636264,12.163619342240565
6538752-2,2.5,ausreichend,729480.663,5477643.008,49.40815299636264,12.163619342240565
6538755-0,2.5,ausreichend,717567.132,5478722.78,49.42222692576162,12.000214379768565
6538756-1,2.8,ausreichend,717987.821,5479173.401,49.426124081376145,12.006254732760429
6538756-2,2.7,ausreichend,717987.821,5479173.401,49.426124081376145,12.006254732760429
6538757-0,2.4,befriedigend,718595.846,5479677.026,49.43042971433003,12.01490522983983
6538758-1,2.5,ausreichend,719239.341,5480082.468,49.433839963631996,12.023991495266378
6538758-2,2.4,befriedigend,719239.341,5480082.468,49.433839963631996,12.023991495266378
6538759-0,2.5,ausreichend,719658.696,5480296.875,49.4356145318928,12.029885942496739
6538760-1,2.4,befriedigend,720758.084,5480725.397,49.439065537853956,12.045266530964566
6538760-2,2.5,ausreichend,720758.084,5480725.397,49.439065537853956,12.045266530964566
6538761-0,2.4,befriedigend,721145.324,5480829.494,49.4398598503177,12.05065844199143
6538762-1,2.5,ausreichend,721759.339,5480944.627,49.44067037163329,12.059180369782847
6538762-2,2.5,ausreichend,721759.339,5480944.627,49.44067037163329,12.059180369782847
6538763-0,2.5,ausreichend,722513.949,5481091.004,49.44170945791699,12.069656704725988
6538764-0,2.7,ausreichend,722872.907,5481193.882,49.442502036725735,12.0746589895958
6538765-1,2.5,ausreichend,724145.926,5481713.722,49.44670318265413,12.092488103839187
6538765-2,2.5,ausreichend,724145.926,5481713.722,49.44670318265413,12.092488103839187
6538767-0,2.8,ausreichend,725251.374,5482023.537,49.44907725955808,12.107892228445113
6538768-0,2.7,ausreichend,725821.607,5482146.513,49.44997021607697,12.115817829889007
6538769-0,2.5,ausreichend,726751.275,5482795.953,49.45545707454299,12.128996659280755
6538770-0,2.5,ausreichend,727008.732,5483265.012,49.459573790623246,12.132812578723659
6538771-1,2.4,befriedigend,727156.216,5483918.817,49.46539077065824,12.135219718706592
6538772-0,2.8,ausreichend,727158.187,5484258.039,49.468436723968686,12.135441498626982
6538773-1,2.4,befriedigend,727104.808,5484901.926,49.474239690080516,12.13507529053122
6538774-1,2.9,ausreichend,727154.619,5485821.966,49.48248429281371,12.136289998775949
6538774-2,2.9,ausreichend,727154.619,5485821.966,49.48248429281371,12.136289998775949
6538776-0,2.5,ausreichend,727659.771,5486893.57,49.49191949926926,12.143870373685733
6538777-1,2.7,ausreichend,727851.578,5487186.918,49.49448216494196,12.14668399210775
6538777-2,2.7,ausreichend,727851.578,5487186.918,49.49448216494196,12.14668399210775
6538778-0,2.7,ausreichend,727958.657,5487487.751,49.49714381213695,12.148333909583156
6538781-0,2.2,befriedigend,719968.434,5480437.133,49.4367624216487,12.034229839954625
6538782-0,2.2,befriedigend,720032.928,5480464.364,49.436983687306366,12.035133260970929
6538783-0,2.3,befriedigend,720190.384,5480528.496,49.4375027485512,12.037337606215974
6538784-0,2.3,befriedigend,720227.628,5480543.099,49.43762043023766,12.037858705014923
6538785-0,2.3,befriedigend,720264.942,5480557.52,49.43773644939528,12.038380669296027
6538786-0,2.8,ausreichend,720452.726,5480626.394,49.43828704731405,12.041005451661958
6538787-0,2.8,ausreichend,720486.741,5480638.194,49.43838070565719,12.041480532339287
6538788-0,2.2,befriedigend,725142.999,5482003.901,49.448941043711336,12.106388089235313
6538789-0,2.2,befriedigend,725202.084,5482014.766,49.44901674358198,12.107208221147381
6538790-0,2.2,befriedigend,725340.094,5482039.324,49.44918617157926,12.10912341735852
6538791-0,2.2,befriedigend,725941.977,5482187.44,49.45029307651472,12.117499405742686
6538792-0,2.2,befriedigend,726195.578,5482306.299,49.45126629919999,12.121060921454433
6538793-0,2.2,befriedigend,726672.953,5482698.364,49.454609796743604,12.127861737185604
6538794-0,2.2,befriedigend,727154.056,5483889.861,49.465131512575915,12.13517334241355
6538795-0,2.0,befriedigend,727112.184,5484814.215,49.47344916473969,12.135126621411505
6538796-0,2.3,befriedigend,727090.047,5485263.584,49.477493402549676,12.135079375032923
6538797-0,1.9,gut,727280.288,5486229.683,49.48609911608984,12.138256621332257
6538798-0,2.3,befriedigend,727517.617,5486691.582,49.49015868315791,12.14179418012651
6539752-0,2.9,ausreichend,731373.512,5482505.026,49.4511022314517,12.192507017968483
6539753-0,3.0,nicht ausreichend,731459.633,5482999.129,49.45550694355213,12.193982001142922
6539754-0,3.0,nicht ausreichend,731457.226,5484120.213,49.46557620778867,12.194603960352165
6539755-1,2.3,befriedigend,731310.107,5484938.914,49.47298491187733,12.193055070224272
6539755-2,2.3,befriedigend,731310.107,5484938.914,49.47298491187733,12.193055070224272
6539756-1,2.7,ausreichend,730913.649,5486912.228,49.49085794681619,12.188742998746438
