bauwerksnr,zustandsnote,zustandsklasse,geo_e,geo_n,latitude,longitude
5103726-1,2.0,befriedigend,300988.877,5633563.597,50.819550670100575,6.174569663658508
5103726-2,2.0,befriedigend,300988.877,5633563.597,50.819550670100575,6.174569663658508
5103727-1,1.8,gut,301305.272,5634255.229,50.82587144673735,6.178681175958571
5103727-3,2.0,befriedigend,301305.272,5634255.229,50.82587144673735,6.178681175958571
5103739-1,1.9,gut,307394.952,5640795.98,50.886681163311934,6.261602080479636
5103741-1,1.8,gut,308127.394,5641697.098,50.895019122996764,6.271529873674833
5103741-2,1.9,gut,308127.394,5641697.098,50.895019122996764,6.271529873674833
5103766-2,2.0,befriedigend,300665.664,5631890.261,50.80440992364985,6.170895627131763
5104589-0,2.0,befriedigend,316164.568,5641344.29,50.8944637998283,6.385867875541075
5104612-0,1.9,gut,312803.436,5633826.822,50.82585474508968,6.3419719333461195
5104614-0,2.0,befriedigend,314740.329,5633358.403,50.82226976922631,6.369679616284405
5104616-0,1.9,gut,314962.258,5633306.243,50.82187215579463,6.372853341132101
5104642-0,2.0,befriedigend,313883.067,5634758.734,50.83457432551365,6.356811225646734
5104643-2,1.7,gut,314796.88,5634795.231,50.83519529197248,6.369755901234153
5104643-3,2.0,befriedigend,314796.88,5634795.231,50.83519529197248,6.369755901234153
5104644-2,1.8,gut,314888.004,5634793.832,50.83521187368055,6.371049290302463
5104644-3,1.8,gut,314888.004,5634793.832,50.83521187368055,6.371049290302463
5104646-1,1.8,gut,315386.599,5634782.021,50.83526501186591,6.378128330046513
5104646-2,1.8,gut,315386.599,5634782.021,50.83526501186591,6.378128330046513
5104647-0,2.0,befriedigend,317043.437,5634737.904,50.835394765775504,6.40165473522753
5104649-1,1.9,gut,318867.504,5634661.055,50.835278077460956,6.427570047594884
5104649-2,1.9,gut,318867.504,5634661.055,50.835278077460956,6.427570047594884
5104651-1,1.7,gut,320194.827,5634848.804,50.8373786297955,6.446308410750122
5104652-1,2.0,befriedigend,320343.645,5634892.955,50.837821488624165,6.448398122588722
5104652-2,1.0,sehr gut,320343.645,5634892.955,50.837821488624165,6.448398122588722
5104653-0,1.8,gut,320675.336,5634993.2,50.83882494280712,6.453054995301022
5104659-2,1.3,sehr gut,312334.842,5634649.764,50.833095571409984,6.334904785395484
5104661-1,1.0,sehr gut,312907.274,5634644.726,50.833235610136214,6.343027304256515
5104661-2,1.0,sehr gut,312907.274,5634644.726,50.833235610136214,6.343027304256515
5104662-2,1.0,sehr gut,313144.906,5634673.38,50.83356976724685,6.346383530233133
5104662-3,1.0,sehr gut,313144.906,5634673.38,50.83356976724685,6.346383530233133
5105532-0,2.0,befriedigend,326060.41,5632550.631,50.81852351862196,6.530620758583097
5105535-0,1.8,gut,334742.709,5635493.333,50.847506990242735,6.652441306865661
5105536-0,1.2,sehr gut,335261.422,5635776.441,50.85019871595136,6.659675949443477
5105538-0,1.8,gut,332572.176,5635235.144,50.84456309839384,6.621754053268518
5105539-0,2.0,befriedigend,332010.779,5636155.4,50.852668810600974,6.613364901620363
5105540-0,1.1,sehr gut,333770.801,5634849.318,50.84144201584832,6.638939612197827
5105541-0,2.0,befriedigend,326060.41,5632550.631,50.81852351862196,6.530620758583097
5105542-0,1.1,sehr gut,333072.281,5634801.119,50.840807865733176,6.6290490960358355
5105543-0,1.1,sehr gut,335262.343,5635776.833,50.85020250043809,6.659688845436504
5105558-0,1.1,sehr gut,332010.727,5636156.399,50.852677771433775,6.613363705206423
5106562-0,1.9,gut,340208.701,5635722.712,50.851103685820526,6.729922037606393
5106566-1,1.6,gut,341860.203,5634705.285,50.84241512505834,6.753804048489832
5106566-2,2.0,befriedigend,341860.203,5634705.285,50.84241512505834,6.753804048489832
5106567-0,2.0,befriedigend,342116.716,5634402.54,50.839764751423914,6.757574998683085
5106572-1,2.0,befriedigend,343375.341,5632661.557,50.824462342457096,6.776180737002646
5106572-2,1.8,gut,343375.341,5632661.557,50.824462342457096,6.776180737002646
5106572-3,1.0,sehr gut,343375.341,5632661.557,50.824462342457096,6.776180737002646
5106587-2,2.0,befriedigend,337932.153,5640612.81,50.894409948888864,6.695440996477295
5106587-4,2.0,befriedigend,337953.023,5640601.378,50.89431308374929,6.695742576953629
5106589-0,1.9,gut,338198.505,5640062.206,50.88953722308993,6.699469037292242
5106593-0,2.0,befriedigend,338737.598,5638215.706,50.87309628069386,6.707941994765472
5106608-0,2.0,befriedigend,345451.369,5630967.916,50.809800845148274,6.8063472145627495
5106609-0,1.9,gut,345462.91,5631199.419,50.811884255502015,6.806413421561787
5106611-0,2.0,befriedigend,345652.182,5631870.721,50.817967177537945,6.808815577090504
5106613-0,1.9,gut,346156.146,5632222.018,50.82125811310395,6.815817167048435
5106615-1,2.0,befriedigend,346898.352,5632481.016,50.823782259868,6.826238331664931
5106652-0,1.8,gut,346800.358,5640024.623,50.891544888594424,6.821690816442356
5106654-0,2.0,befriedigend,346196.587,5639649.495,50.88801349426516,6.813270520421421
5106669-1,1.1,sehr gut,344701.202,5630296.072,50.80356294147905,6.795992001048582
5106669-2,1.1,sehr gut,344701.202,5630296.072,50.80356294147905,6.795992001048582
5106672-1,1.8,gut,345357.324,5635260.097,50.848345948043836,6.8032030082002315
5106672-2,2.0,befriedigend,345357.324,5635260.097,50.848345948043836,6.8032030082002315
5106673-A,1.1,sehr gut,345270.574,5635120.86,50.847071552658306,6.802030461586704
5106686-0,2.0,befriedigend,336539.681,5635986.581,50.85244950444176,6.677725467767635
5106702-0,2.0,befriedigend,343848.457,5629850.855,50.79933300657221,6.784088760744547
5107500-3,1.9,gut,357049.9,5639598.146,50.89033980610519,6.967491971647894
5107517-0,2.0,befriedigend,356900.266,5634389.257,50.84349027988659,6.967403352606152
5107521-1,2.0,befriedigend,356682.156,5632273.449,50.8244213624718,6.965134710111281
5107522-0,2.0,befriedigend,356932.986,5631862.532,50.82079043777846,6.9688539609347
5107523-0,2.0,befriedigend,357286.542,5631512.816,50.81773473230841,6.974006153277612
5107601-1,1.0,sehr gut,354155.711,5633297.252,50.83299127601986,6.9288811154784335
5107601-2,2.0,befriedigend,354155.711,5633297.252,50.83299127601986,6.9288811154784335
5107603-0,1.1,sehr gut,354407.16,5632876.198,50.8292706092218,6.932616655683415
5107605-0,1.1,sehr gut,354353.869,5632813.859,50.82869696930935,6.931885227166767
5107606-1,1.1,sehr gut,354469.401,5632182.055,50.8230480553767,6.933775338006391
5107606-2,1.8,gut,354469.401,5632182.055,50.8230480553767,6.933775338006391
5107617-2,2.0,befriedigend,353804.076,5640033.569,50.89344046821637,6.921199707984015
5107618-2,2.0,befriedigend,354255.813,5639646.227,50.89007367925391,6.927773113443393
5107619-3,2.0,befriedigend,355163.069,5639108.886,50.88547286972559,6.940876760993962
5107626-2,2.0,befriedigend,357929.438,5639592.216,50.890503510022974,6.979991485049375
5107626-3,2.0,befriedigend,357929.438,5639592.216,50.890503510022974,6.979991485049375
5107627-C2,2.0,befriedigend,358279.885,5640023.326,50.89446402717557,6.984803714543844
5107627-C3,2.0,befriedigend,358279.885,5640023.326,50.89446402717557,6.984803714543844
5107700-1,1.8,gut,354256.861,5639571.958,50.88940650421077,6.927817629534867
5108565-0,2.0,befriedigend,365153.368,5636871.002,50.86777786413364,7.083644518090002
5108593-A,1.9,gut,366930.083,5631310.977,50.818216941882014,7.110899003225738
5108596-0,2.0,befriedigend,365427.406,5640072.438,50.896615157726345,7.086357960248264
5109509-2,1.6,gut,373595.663,5631464.994,50.821094675343865,7.20542165637259
5109551-1,2.0,befriedigend,372349.235,5630369.735,50.810976735569426,7.188116437570054
5109551-2,1.5,gut,372355.935,5630365.366,50.81093894221423,7.188213006635053
5109552-2,2.0,befriedigend,373126.987,5630790.393,50.814928632066234,7.199004618374792
5109554-0,2.0,befriedigend,374046.16,5630745.235,50.81472336516134,7.212061211151552
5109693-1,2.0,befriedigend,374578.549,5634740.763,50.850752347701196,7.218247474986274
5109772-2,2.0,befriedigend,373465.546,5631743.203,50.823566895605396,7.203479352842825
5109773-2,1.8,gut,371463.895,5639229.178,50.890411044077545,7.17244668696034
5109773-3,1.5,gut,371463.895,5639229.178,50.890411044077545,7.17244668696034
5109773-5,2.0,befriedigend,371463.895,5639229.178,50.890411044077545,7.17244668696034
5109777-2,2.0,befriedigend,374309.808,5635414.438,50.85674924281643,7.214200397365522
5109777-3,2.0,befriedigend,374309.808,5635414.438,50.85674924281643,7.214200397365522
5109783-1,2.0,befriedigend,373472.142,5633468.098,50.839072272121584,7.202977570759826
5109783-2,1.5,gut,373472.142,5633468.098,50.839072272121584,7.202977570759826
5109783-3,1.0,sehr gut,373472.142,5633468.098,50.839072272121584,7.202977570759826
5109785-5,2.0,befriedigend,373373.288,5632303.767,50.828585263940454,7.201976590379017
5109787-4,1.9,gut,373537.368,5631786.049,50.82396770275274,7.204483762727374
5109789-1,2.0,befriedigend,373732.36,5631423.602,50.82075245419161,7.2073755954842404
5109789-3,2.0,befriedigend,373732.36,5631423.602,50.82075245419161,7.2073755954842404
5109790-4,2.0,befriedigend,374062.669,5630824.317,50.81543777631211,7.212268293474772
5109793-3,1.6,gut,374791.639,5629602.892,50.80461710157941,7.223027687308425
5109793-4,1.6,gut,374791.639,5629602.892,50.80461710157941,7.223027687308425
5109793-5,2.0,befriedigend,374791.639,5629602.892,50.80461710157941,7.223027687308425
5109794-2,2.0,befriedigend,375018.716,5629204.943,50.801089170099445,7.226384203341645
5109794-3,2.0,befriedigend,375018.716,5629204.943,50.801089170099445,7.226384203341645
5110507-0,1.7,gut,384138.368,5631270.311,50.82155031309331,7.355090401815485
5110510-0,1.7,gut,390187.13,5633265.418,50.84066400417347,7.440333228817903
5110566-0,1.2,sehr gut,390788.996,5632974.79,50.83816533270909,7.4489647763669575
5111508-0,1.9,gut,399654.879,5635203.988,50.859811117095944,7.574225371248174
5111509-0,2.0,befriedigend,395448.058,5634732.826,50.85483014578227,7.514607494762767
5111548-0,2.0,befriedigend,394517.336,5634017.488,50.84823049432359,7.501595421575696
5112741-0,1.5,gut,415526.241,5628478.223,50.80187791911296,7.801229206202868
5113622-0,2.0,befriedigend,428632.386,5634398.209,50.85686933202672,7.986032598045826
5113623-1,2.0,befriedigend,428491.162,5634810.058,50.86055494411976,7.983945996001439
5113623-2,1.8,gut,428491.162,5634810.058,50.86055494411976,7.983945996001439
5113625-0,1.9,gut,427868.662,5635419.853,50.86596044954712,7.974982308576097
5113627-0,1.8,gut,426461.218,5636482.578,50.87533828864007,7.954771743316095
5113628-0,1.0,sehr gut,425611.112,5636767.733,50.87779335344387,7.9426331016468765
5113899-0,1.9,gut,421345.271,5628697.485,50.8046685362029,7.883742986482064
5114561-0,1.8,gut,432101.258,5631904.301,50.83486318315179,8.03577190267212
5114582-C5,2.0,befriedigend,431297.048,5638994.518,50.89851924141087,8.023021429267184
5114609-0,2.0,befriedigend,436528.905,5628970.607,50.80898696815425,8.099147945705235
5114610-0,2.0,befriedigend,436368.959,5629496.622,50.81369917451615,8.096786901604574
5114612-2,1.8,gut,435284.935,5630121.035,50.81919354215077,8.081291625009543
5114617-0,1.9,gut,432032.087,5631735.795,50.83333994475589,8.034821007891745
5114619-0,2.0,befriedigend,430417.297,5632085.421,50.836291677163594,8.01182738130092
5114620-1,2.0,befriedigend,429711.596,5632596.48,50.84080151596047,8.0017090037571
5114620-2,1.9,gut,429711.596,5632596.48,50.84080151596047,8.0017090037571
5114648-B2,2.0,befriedigend,430429.627,5636289.326,50.87409208828031,8.011203442934637
5114648-B3,1.7,gut,430476.338,5636314.103,50.87432048864027,8.011862524864473
5114703-2,1.0,sehr gut,429858.658,5633781.583,50.85147507178126,8.003570378268169
5116612-0,1.1,sehr gut,458876.903,5634247,50.85845168958152,8.415721012289566
5116621-0,1.0,sehr gut,461685.777,5636829.304,50.881865482896025,8.455357098848186
5116624-0,1.7,gut,461357.356,5638533.95,50.89717222428313,8.45050845123378
5116625-0,1.6,gut,461343.988,5638638.816,50.89811431017985,8.450307268242323
5116665-0,1.9,gut,453391.898,5628557.234,50.80687228297904,8.338518593900478
5116668-0,2.0,befriedigend,453792.198,5628722.228,50.80838801426264,8.344178644741907
5116671-0,2.0,befriedigend,454302.862,5628724.995,50.808453409247704,8.351425589669503
5116674-0,2.0,befriedigend,455523.769,5629849.303,50.81865849547377,8.36861635643896
5117512-0,1.5,gut,471712.679,5635707.53,50.87235594798004,8.597973526408834
5117515-0,1.7,gut,472047.548,5635712.998,50.87242141305376,8.60273222733748
5117526-0,1.0,sehr gut,471278.207,5635503.748,50.87050201438407,8.591814873514112
5117530-0,1.7,gut,474315.585,5634758.785,50.86394588381767,8.635032458289057
5117531-0,1.7,gut,474531.395,5634643.968,50.86292293659494,8.638106978523604
5117569-0,1.7,gut,468187.539,5630088.025,50.821639489161356,8.548363111642004
5117570-0,1.7,gut,468136.414,5633367.774,50.851129731688665,8.547352114344248
5117571-0,1.8,gut,468169.655,5633555.409,50.85281886033992,8.547807999571983
5117607-0,1.1,sehr gut,467780.901,5636695.682,50.881035982763855,8.542008817868721
5117608-0,1.0,sehr gut,467813.987,5636849.511,50.88242111832232,8.54246556862933
5118514-0,1.8,gut,481452.651,5638811.866,50.90066661701486,8.73624087732141
5118520-0,1.7,gut,483984.71,5635810.555,50.87375280998189,8.77238015052394
5118522-0,1.6,gut,484062.524,5635863.392,50.87423010462446,8.773483781965767
5118524-0,1.0,sehr gut,487111.115,5634562.653,50.86260904235006,8.816858380987288
5118534-B,1.7,gut,484091.142,5629513.236,50.817126040580945,8.774166376008653
5118545-0,1.0,sehr gut,484438.987,5628692.524,50.809755057966896,8.779138966442675
5118562-1,1.8,gut,484344.114,5628222.533,50.805525998821366,8.77781247154409
5118562-2,1.7,gut,484357.286,5628201.809,50.80533998924877,8.77800028956931
5118562-3,1.8,gut,484368.49,5628221.514,50.80551749351946,8.77815845510566
5118563-2,2.0,befriedigend,484403.475,5628361.684,50.80677894795941,8.778649000257127
5118567-0,1.8,gut,484021.897,5629634.671,50.81821616394192,8.773178129560254
5118569-0,1.0,sehr gut,483797.682,5630073.518,50.822156355357016,8.769975859335425
5118572-B,1.1,sehr gut,483812.642,5631845.314,50.83808998766866,8.770109998364816
5118572-C,2.0,befriedigend,483812.642,5631845.314,50.83808998766866,8.770109998364816
5118572-E,1.8,gut,483812.642,5631845.314,50.83808998766866,8.770109998364816
5118573-1,1.8,gut,484000.412,5632083.45,50.84023669086797,8.772766252302516
5118590-0,1.7,gut,485254.894,5632676.037,50.84559896978098,8.790559013356193
5118591-1,2.0,befriedigend,485749.854,5633714.612,50.854950943340796,8.797549004851225
5118591-2,1.8,gut,485749.854,5633714.612,50.854950943340796,8.797549004851225
5118593-0,1.6,gut,485345.544,5634158.763,50.85893493848433,8.791787251852401
5118594-2,2.0,befriedigend,486133.258,5633996.412,50.85749439887415,8.802985291660141
5118598-0,1.7,gut,486953.009,5633670.056,50.854578663547876,8.814643646148177
5118599-0,2.0,befriedigend,486981.985,5633635.587,50.85426934794059,8.81505652677555
5118608-1,1.2,sehr gut,484083.113,5629523.446,50.81721763553394,8.774051958539316
5118628-1,1.6,gut,484357.55,5628356.28,50.80672911285746,8.777997453118095
5118642-0,1.1,sehr gut,483596.248,5630517.31,50.82614157040031,8.767096274007192
5118643-0,1.1,sehr gut,483511.447,5630473.177,50.82574228645268,8.765894248082958
5119537-0,1.8,gut,498023.238,5630423.644,50.82552830916868,8.971933923849619
5119540-0,1.7,gut,488521.196,5632804.571,50.84682887645931,8.83694964133468
5119541-0,1.0,sehr gut,489047.304,5632773.843,50.84656274997013,8.844423616998421
5119542-0,1.2,sehr gut,490290.554,5632040.442,50.83998968755273,8.862102610439328
5119543-0,2.0,befriedigend,490507.134,5631934.728,50.839042624842286,8.865181295274697
5119545-0,2.0,befriedigend,492261.901,5631254.032,50.832947433900856,8.890117005532566
5119554-0,1.7,gut,493092.376,5629995.55,50.82164072283056,8.901933657020004
5119555-0,1.6,gut,493493.464,5629249.292,50.81493444291293,8.907641063753184
5119556-0,1.1,sehr gut,494093.068,5628719.024,50.8101722856855,8.916160845444352
5119558-0,1.1,sehr gut,494112.38,5628706.563,50.81006042323271,8.916435147038976
5119561-0,1.0,sehr gut,493445.461,5629309.541,50.815475707238015,8.906958595569414
5119564-0,1.7,gut,495218.057,5628452.167,50.80778287780654,8.9321316721713
5119566-0,1.1,sehr gut,496108.472,5628912.111,50.81192572455688,8.9447641146224
5119567-1,2.0,befriedigend,496752.281,5629226.064,50.81475300507658,8.953899480403729
5119567-2,1.0,sehr gut,496752.484,5629225.982,50.81475226880674,8.953902362660374
5119568-0,1.5,gut,497313.552,5629938.571,50.821163299769985,8.961861354552214
5119569-0,1.0,sehr gut,495022.457,5628432.417,50.80760362232213,8.929355864620273
5119570-0,1.7,gut,496980.57,5628927.616,50.8120703611935,8.95714243803937
5120502-0,2.0,befriedigend,509349.005,5636413.447,50.87932071744563,9.132890003851195
5120520-2,1.0,sehr gut,500829.309,5631084.397,50.83147308726646,9.011776028516188
5120533-0,1.8,gut,508123.614,5633176.146,50.850227197797054,9.1154000220636
5120534-0,2.0,befriedigend,507682.223,5633158.016,50.850070191242985,9.10912947303009
5120565-0,1.7,gut,499959.975,5630686.835,50.82789849880492,8.999431696092088
5120566-2,2.0,befriedigend,500208.102,5630809.881,50.82900498665823,9.002954852606468
5120571-0,2.0,befriedigend,500028.673,5630623.476,50.82732872673764,9.000407115043227
5121567-0,1.8,gut,519727.398,5631087.282,50.831163404667386,9.280123633073686
5121568-0,1.9,gut,519766.973,5631348.393,50.83351013467733,9.280699662926715
5121585-0,1.0,sehr gut,519008.066,5629048.966,50.81285756158111,9.269803786600011
5121619-0,1.0,sehr gut,518881.281,5636238.404,50.87751374694251,9.268374856295681
5121620-0,1.6,gut,518862.454,5636509.066,50.87994831412258,9.268121223041032
5122502-0,1.7,gut,533250.961,5634078.462,50.85744243546757,9.472420521606704
5122503-0,1.0,sehr gut,532985.774,5634108.118,50.85772430386058,9.468655625681492
5122507-0,1.9,gut,524248.245,5635221.171,50.868165937013856,9.344591070183569
5122578-2,2.0,befriedigend,534948.689,5627651.133,50.79954501728651,9.495927671397157
5123505-0,1.8,gut,539287.652,5633432.98,50.85125940959936,9.558114875729123
5123506-0,2.0,befriedigend,540441.251,5632184.907,50.83995686258378,9.57436405301233
5123508-2,1.9,gut,540290.021,5630534.372,50.825125289837416,9.572034886835795
5123514-0,1.9,gut,545792.23,5630457.748,50.8240271703417,9.650140245468604
5123515-1,2.0,befriedigend,541255.76,5633513.133,50.851843120767256,9.586081049060935
5123515-3,1.8,gut,541255.76,5633513.133,50.851843120767256,9.586081049060935
5123537-0,2.0,befriedigend,541054.134,5637462.501,50.887371115789435,9.583660233225048
5123540-2,1.9,gut,540757.558,5631625.364,50.834903092353045,9.578793894268943
5123540-3,1.8,gut,540758.208,5631627.249,50.83491999705067,9.578803334007826
5123541-1,2.0,befriedigend,540311.275,5630601.604,50.82572838191861,9.572344025433978
5123542-1,1.6,gut,539987.774,5630010.026,50.82043115372459,9.567686652612565
5123542-2,1.0,sehr gut,539987.774,5630010.026,50.82043115372459,9.567686652612565
5123542-3,1.1,sehr gut,539987.774,5630010.026,50.82043115372459,9.567686652612565
5123545-1,2.0,befriedigend,538284.518,5629254.779,50.8137548203066,9.54342873288169
5123545-2,1.5,gut,538284.518,5629254.779,50.8137548203066,9.54342873288169
5123545-3,1.7,gut,538284.518,5629254.779,50.8137548203066,9.54342873288169
5123545-5,2.0,befriedigend,538284.518,5629254.779,50.8137548203066,9.54342873288169
5123549-1,1.0,sehr gut,535798.826,5628484.604,50.80698806156455,9.508072031954429
5123549-2,2.0,befriedigend,535797.956,5628484.106,50.806983637094255,9.508059636494107
5123549-3,1.0,sehr gut,535797.086,5628483.608,50.80697921262264,9.508047241036122
5123555-0,1.0,sehr gut,540649.592,5631626.717,50.8349228531763,9.577260913508761
5123556-0,2.0,befriedigend,537728.285,5627912.41,50.80172019988071,9.535395674753218
5123557-2,2.0,befriedigend,537768.752,5627846.205,50.80112222043977,9.535963097696495
5123558-1,1.8,gut,537876.144,5627786.594,50.800579162928365,9.5374808388997
5123558-3,2.0,befriedigend,537837.054,5627738.374,50.800148102857314,9.536921189777422
5123560-1,1.7,gut,537077.633,5628317.247,50.805402672114425,9.526203691122138
5123560-2,1.2,sehr gut,537085.051,5628300.052,50.805247572570295,9.526307224991934
5123655-0,2.0,befriedigend,546291.581,5637427.476,50.886660164425514,9.658110811890337
5123656-0,1.9,gut,546789.499,5637265.509,50.88516362695579,9.665168285877535
5123696-0,1.9,gut,535760.267,5628484.087,50.80698579422721,9.507524758935233
5123704-1,1.6,gut,540888.16,5632037.704,50.838601760178314,9.580694471754835
5123704-2,1.6,gut,540888.16,5632037.704,50.838601760178314,9.580694471754835
5123717-0,2.0,befriedigend,544921.889,5633194.263,50.84870264016494,9.638119797230155
5123728-2,2.0,befriedigend,544114.216,5632745.909,50.844733116986134,9.626593453100991
5124556-0,1.8,gut,550248.163,5633740.897,50.853179798112116,9.713849119775741
5124558-0,2.0,befriedigend,549504.74,5633721.93,50.853073363183604,9.703285993183872
5124561-0,2.0,befriedigend,547634.058,5633055.469,50.84723758698589,9.676625578166917
5124562-0,2.0,befriedigend,547178.274,5632946.069,50.84629120368318,9.670137702871768
5124587-0,2.0,befriedigend,548662.669,5633945.586,50.85515596450904,9.69135383538643
5124589-0,2.0,befriedigend,549968.131,5634554.277,50.86051800002415,9.70998222875906
5124653-0,2.0,befriedigend,551660.486,5635347.911,50.86750559340616,9.73413838856569
5124685-1,1.6,gut,550624.114,5633758.366,50.85330409162726,9.719192025090479
5124685-2,2.0,befriedigend,550624.114,5633758.366,50.85330409162726,9.719192025090479
5124686-1,1.5,gut,550851.837,5633773.505,50.85342024219896,9.722429003260967
5124686-2,1.7,gut,550851.837,5633773.505,50.85342024219896,9.722429003260967
5124687-1,1.2,sehr gut,550375.075,5633748.288,50.853235217035646,9.715652958562767
5124687-2,1.7,gut,550375.075,5633748.288,50.853235217035646,9.715652958562767
5124704-1,1.8,gut,551015.574,5633783.133,50.85349239614442,9.724756283898857
5124704-2,1.7,gut,551015.574,5633783.133,50.85349239614442,9.724756283898857
5124710-0,1.9,gut,547725.587,5636931.047,50.88207954674518,9.678431220537446
5124711-0,2.0,befriedigend,547881.491,5632710.752,50.844117426187495,9.680094946552053
5124735-0,1.1,sehr gut,546962.216,5631428.036,50.83265842152375,9.666874364475527
5125635-0,2.0,befriedigend,564293.653,5634994.786,50.863063323473526,9.913582126009306
5125636-0,2.0,befriedigend,564342.119,5634983.144,50.86295325155613,9.91426866372859
5126733-0,1.7,gut,576448.967,5632969.84,50.84337723441504,10.08584995220695
5126734-0,2.0,befriedigend,576431.287,5632909.877,50.842840435503604,10.085586368785442
5126735-0,1.8,gut,576392.391,5632777.959,50.841659480894045,10.085006506979582
5126736-0,1.8,gut,576364.025,5632717.895,50.84112318222003,10.084591178917309
5126737-0,1.1,sehr gut,576315.31,5632628.157,50.84032276339142,10.08388072250884
5126749-0,1.8,gut,571415.864,5630389.484,50.820819568006705,10.013871408544162
5127500-0,1.9,gut,590532.067,5634316.065,50.8534480904573,10.286163745647169
5127505-0,1.6,gut,590442.479,5633450.851,50.84568342722327,10.284677627384887
5127560-0,1.8,gut,591509.355,5628376.761,50.799897238632134,10.298561629018444
5127562-0,2.0,befriedigend,591243.059,5629050.392,50.80599551788786,10.294951208034817
5127582-0,1.8,gut,585604.989,5628321.672,50.80030436492162,10.2147838014723
5127583-0,1.3,sehr gut,585179.866,5628602.127,50.80288853467766,10.208817564174598
5127586-0,1.5,gut,592442.657,5629343.725,50.80844252541532,10.312045435399744
5129556-0,2.0,befriedigend,610824.089,5635298.025,50.85874298887875,10.574638479142807
5129558-0,2.0,befriedigend,606606.577,5639352.978,50.895988111933356,10.515919436982887
5130541-1,1.9,gut,628250.631,5637778.184,50.877432788818915,10.822987401194712
5130542-1,2.0,befriedigend,627730.284,5637820.691,50.87793009832236,10.815609882211472
5130542-2,1.9,gut,627730.284,5637820.691,50.87793009832236,10.815609882211472
5130543-2,1.9,gut,627050.801,5637876.817,50.8785843641935,10.805976081956398
5130546-2,2.0,befriedigend,624294.199,5638868.108,50.88809400683449,10.76714934906825
5130547-1,2.0,befriedigend,623973.774,5639118.533,50.890413787562665,10.762680997150213
5130566-0,2.0,befriedigend,622160.993,5630445.878,50.81284500197137,10.734025677376373
5130571-0,1.4,sehr gut,622783.36,5630291.529,50.81132601471988,10.74280392729705
5130573-0,1.9,gut,622107.27,5630458.189,50.8129669900983,10.733267570555654
5130574-0,2.0,befriedigend,622679.802,5630327.656,50.81167269007987,10.741346813158067
5131520-1,2.0,befriedigend,638333.427,5640219.121,50.89704483322836,10.967143968232307
5131521-1,2.0,befriedigend,638108.962,5640110.127,50.896118989344025,10.963912795518375
5131521-2,1.2,sehr gut,638073.154,5640116.552,50.896185295538764,10.96340635342832
5131521-3,1.8,gut,638073.154,5640116.552,50.896185295538764,10.96340635342832
5131522-1,2.0,befriedigend,635946.756,5639664.055,50.89262294481291,10.933018999927867
5131522-2,2.0,befriedigend,635946.756,5639664.055,50.89262294481291,10.933018999927867
5131523-1,1.7,gut,634427.502,5639763.689,50.89387402151585,10.91146640219236
5131523-2,2.0,befriedigend,634427.502,5639763.689,50.89387402151585,10.91146640219236
5131524-1,2.0,befriedigend,633719.813,5639672.905,50.893222367734445,10.901376255778612
5131524-2,2.0,befriedigend,633719.813,5639672.905,50.893222367734445,10.901376255778612
5131527-1,2.0,befriedigend,632927.677,5639509.088,50.891932876295904,10.890059747198082
5131528-1,2.0,befriedigend,632095.1,5639345.767,50.89065598847761,10.878169342571057
5131529-1,2.0,befriedigend,630626.757,5638404.29,50.882527979302246,10.856967216412883
5131530-1,1.9,gut,629934.648,5637888.07,50.878044252364134,10.846950301677072
5131530-2,2.0,befriedigend,629934.648,5637888.07,50.878044252364134,10.846950301677072
5131564-0,2.0,befriedigend,638035.352,5639797.597,50.89332776204265,10.962748605952921
5131568-2,2.0,befriedigend,640097.189,5637736.804,50.87431046848876,10.991257491598082
5132530-0,2.0,befriedigend,640997.528,5636240.133,50.86064064075842,11.003469183114515
5132536-2,2.0,befriedigend,641243.766,5632333.061,50.825466809174365,11.005459338881629
5132537-1,2.0,befriedigend,641187.229,5632123.67,50.8235987474514,11.004576503680278
5133511-0,2.0,befriedigend,655391.261,5636598.997,50.86017677152777,11.207990979199744
5133516-0,2.0,befriedigend,652749.999,5630297.105,50.80424976472585,11.167863626278766
5135530-1,1.9,gut,686957.313,5639432.747,50.876290404262626,11.657496740450675
5135530-2,1.3,sehr gut,686957.313,5639432.747,50.876290404262626,11.657496740450675
5135533-0,1.2,sehr gut,684994.652,5639564.714,50.87810741868944,11.629696905397577
5135536-2,1.5,gut,682935.56,5639176.682,50.8752770022513,11.600265203770403
5135552-0,2.0,befriedigend,682124.566,5633523.511,50.8247475402198,11.585938914438223
5135573-1,1.2,sehr gut,683754.169,5639771.471,50.88036052533338,11.612187012732464
5135573-2,1.8,gut,683754.169,5639771.471,50.88036052533338,11.612187012732464
5135574-1,1.8,gut,683241.049,5639473.959,50.87785079044473,11.60475163260356
5135574-2,1.9,gut,683241.049,5639473.959,50.87785079044473,11.60475163260356
5135593-1,1.7,gut,682863.895,5637620.575,50.86132047790287,11.598469870128124
5135613-0,1.2,sehr gut,682778.031,5638693.366,50.870984996123184,11.597786998066645
5135614-0,1.2,sehr gut,682775.472,5638633.276,50.87044598974488,11.597720642648806
5135615-0,1.2,sehr gut,682794.63,5638283.567,50.867298338623286,11.59781789229826
5136520-1,1.9,gut,698159.475,5639962.497,50.877316779713745,11.816816671024476
